,score,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample
295,0.5293934351661455,friedman_mse,0.01,deviance,3,auto,100,1.0
296,0.606973065585374,friedman_mse,0.01,deviance,3,auto,200,0.2
297,0.6246297273158318,friedman_mse,0.01,deviance,3,auto,200,0.4
298,0.63646970474451,friedman_mse,0.01,deviance,3,auto,200,0.8
299,0.6321466719232608,friedman_mse,0.01,deviance,3,auto,200,1.0
300,0.3922901815149318,friedman_mse,0.01,deviance,3,sqrt,50,0.2
301,0.3923227576810743,friedman_mse,0.01,deviance,3,sqrt,50,0.4
302,0.39232261807330887,friedman_mse,0.01,deviance,3,sqrt,50,0.8
303,0.3922901815149318,friedman_mse,0.01,deviance,3,sqrt,50,1.0
304,0.40323293446269143,friedman_mse,0.01,deviance,3,sqrt,100,0.2
305,0.4008973190920664,friedman_mse,0.01,deviance,3,sqrt,100,0.4
306,0.4002816489782541,friedman_mse,0.01,deviance,3,sqrt,100,0.8
307,0.4010666722882079,friedman_mse,0.01,deviance,3,sqrt,100,1.0
308,0.49221041812261646,friedman_mse,0.01,deviance,3,sqrt,200,0.2
309,0.495100035979714,friedman_mse,0.01,deviance,3,sqrt,200,0.4
310,0.4954411435637247,friedman_mse,0.01,deviance,3,sqrt,200,0.8
311,0.49266440866461986,friedman_mse,0.01,deviance,3,sqrt,200,1.0
312,0.3922901815149318,friedman_mse,0.01,deviance,3,log2,50,0.2
313,0.3922901815149318,friedman_mse,0.01,deviance,3,log2,50,0.4
314,0.3922901815149318,friedman_mse,0.01,deviance,3,log2,50,0.8
315,0.3922901815149318,friedman_mse,0.01,deviance,3,log2,50,1.0
316,0.39668594794474693,friedman_mse,0.01,deviance,3,log2,100,0.2
317,0.3954226321663855,friedman_mse,0.01,deviance,3,log2,100,0.4
318,0.3947105515538138,friedman_mse,0.01,deviance,3,log2,100,0.8
319,0.3946958937332202,friedman_mse,0.01,deviance,3,log2,100,1.0
320,0.44572990387011624,friedman_mse,0.01,deviance,3,log2,200,0.2
321,0.44300657917961395,friedman_mse,0.01,deviance,3,log2,200,0.4
322,0.4372129476993136,friedman_mse,0.01,deviance,3,log2,200,0.8
323,0.4376285300872718,friedman_mse,0.01,deviance,3,log2,200,1.0
324,0.42619593402307354,friedman_mse,0.01,deviance,6,auto,50,0.2
325,0.42763844383795296,friedman_mse,0.01,deviance,6,auto,50,0.4
326,0.4372031779149157,friedman_mse,0.01,deviance,6,auto,50,0.8
327,0.470005825637509,friedman_mse,0.01,deviance,6,auto,50,1.0
328,0.5565393311027631,friedman_mse,0.01,deviance,6,auto,100,0.2
329,0.5746424136468964,friedman_mse,0.01,deviance,6,auto,100,0.4
330,0.5911173888502812,friedman_mse,0.01,deviance,6,auto,100,0.8
331,0.5973758330430516,friedman_mse,0.01,deviance,6,auto,100,1.0
332,0.617362693923819,friedman_mse,0.01,deviance,6,auto,200,0.2
333,0.6320985355664756,friedman_mse,0.01,deviance,6,auto,200,0.4
